FID,n,species,Lat,Long,Pop,ID,IID
NSW_1078652,9,Melaleuca quinquenervia,-28.64861633,153.6235516,p1bff81d0,NSW_1078652_9,501
NSW_1078653,1,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_1,505
NSW_1078653,10,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_10,514
NSW_1078653,11,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_11,515
NSW_1078653,12,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_12,516
NSW_1078653,2,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_2,506
NSW_1078653,3,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_3,507
NSW_1078653,4,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_4,508
NSW_1078653,5,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_5,509
NSW_1078653,6,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_6,510
NSW_1078653,7,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_7,511
NSW_1078653,8,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_8,512
NSW_1078653,9,Melaleuca quinquenervia,-28.47786231,153.5446269,p666c7140,NSW_1078653_9,513
NSW_1078654,1,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_1,517
NSW_1078654,10,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_10,526
NSW_1078654,11,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_11,527
NSW_1078654,12,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_12,528
NSW_1078654,2,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_2,518
NSW_1078654,3,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_3,519
NSW_1078654,4,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_4,520
NSW_1078654,5,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_5,521
NSW_1078654,6,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_6,522
NSW_1078654,7,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_7,523
NSW_1078654,8,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_8,524
NSW_1078654,9,Melaleuca quinquenervia,-28.64620153,153.6274689,p1bff81d0,NSW_1078654_9,525
NSW_1078656,1,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_1,529
NSW_1078656,10,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_10,538
NSW_1078656,11,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_11,539
NSW_1078656,12,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_12,540
NSW_1078656,2,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_2,530
NSW_1078656,3,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_3,531
NSW_1078656,4,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_4,532
NSW_1078656,5,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_5,533
NSW_1078656,6,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_6,534
NSW_1078656,7,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_7,535
NSW_1078656,8,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_8,536
NSW_1078656,9,Melaleuca quinquenervia,-28.64852792,153.6242193,p1bff81d0,NSW_1078656_9,537
NSW_1078657,1,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_1,541
NSW_1078657,10,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_10,550
NSW_1078657,11,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_11,551
NSW_1078657,12,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_12,552
NSW_1078657,2,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_2,542
NSW_1078657,3,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_3,543
NSW_1078657,4,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_4,544
NSW_1078657,5,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_5,545
NSW_1078657,6,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_6,546
NSW_1078657,7,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_7,547
NSW_1078657,8,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_8,548
NSW_1078657,9,Melaleuca quinquenervia,-28.64858659,153.6250671,p1bff81d0,NSW_1078657_9,549
NSW_1078658,1,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_1,553
NSW_1078658,10,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_10,562
NSW_1078658,11,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_11,563
NSW_1078658,12,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_12,564
NSW_1078658,2,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_2,554
NSW_1078658,3,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_3,555
NSW_1078658,4,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_4,556
NSW_1078658,5,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_5,557
NSW_1078658,6,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_6,558
NSW_1078658,7,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_7,559
NSW_1078658,8,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_8,560
NSW_1078658,9,Melaleuca quinquenervia,-28.64850763,153.6242216,p1bff81d0,NSW_1078658_9,561
NSW_1078660,1,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_1,565
NSW_1078660,10,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_10,574
NSW_1078660,11,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_11,575
NSW_1078660,12,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_12,576
NSW_1078660,2,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_2,566
NSW_1078660,3,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_3,567
NSW_1078660,4,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_4,568
NSW_1078660,5,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_5,569
NSW_1078660,6,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_6,570
NSW_1078660,7,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_7,571
NSW_1078660,8,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_8,572
NSW_1078660,9,Melaleuca quinquenervia,-28.64858147,153.6250711,p1bff81d0,NSW_1078660_9,573
NSW_1078662,1,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_1,577
NSW_1078662,1,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_1,578
NSW_1078662,10,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_10,595
NSW_1078662,10,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_10,596
NSW_1078662,11,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_11,597
NSW_1078662,11,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_11,598
NSW_1078662,12,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_12,599
NSW_1078662,12,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_12,600
NSW_1078662,2,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_2,579
NSW_1078662,2,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_2,580
NSW_1078662,3,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_3,581
NSW_1078662,3,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_3,582
NSW_1078662,4,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_4,583
NSW_1078662,4,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_4,584
NSW_1078662,5,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_5,585
NSW_1078662,5,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_5,586
NSW_1078662,6,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_6,587
NSW_1078662,6,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_6,588
NSW_1078662,7,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_7,589
NSW_1078662,7,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_7,590
NSW_1078662,8,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_8,591
NSW_1078662,8,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_8,592
NSW_1078662,9,Melaleuca quinquenervia,-28.64885647,153.6259881,p1bff81d0,NSW_1078662_9,593
NSW_1078662,9,Melaleuca quinquenervia,-29.85196215,153.2605053,p8a9b6b20,NSW_1078662_9,594
NSW_1078713,1,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_1,601
NSW_1078713,10,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_10,610
NSW_1078713,11,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_11,611
NSW_1078713,12,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_12,612
NSW_1078713,2,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_2,602
NSW_1078713,3,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_3,603
NSW_1078713,4,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_4,604
NSW_1078713,5,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_5,605
NSW_1078713,6,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_6,606
NSW_1078713,7,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_7,607
NSW_1078713,8,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_8,608
NSW_1078713,9,Melaleuca quinquenervia,-28.64745043,153.6250369,p1bff81d0,NSW_1078713_9,609
NSW_1079653,1,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_1,613
NSW_1079653,10,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_10,622
NSW_1079653,11,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_11,623
NSW_1079653,12,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_12,624
NSW_1079653,2,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_2,614
NSW_1079653,3,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_3,615
NSW_1079653,4,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_4,616
NSW_1079653,5,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_5,617
NSW_1079653,6,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_6,618
NSW_1079653,7,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_7,619
NSW_1079653,8,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_8,620
NSW_1079653,9,Melaleuca quinquenervia,-33.20286067,151.5474484,pd135bc30,NSW_1079653_9,621
NSW_1079654,1,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_1,625
NSW_1079654,10,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_10,634
NSW_1079654,11,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_11,635
NSW_1079654,12,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_12,636
NSW_1079654,2,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_2,626
NSW_1079654,3,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_3,627
NSW_1079654,4,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_4,628
NSW_1079654,5,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_5,629
NSW_1079654,6,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_6,630
NSW_1079654,7,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_7,631
NSW_1079654,8,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_8,632
NSW_1079654,9,Melaleuca quinquenervia,-33.20289403,151.5474202,pd135bc30,NSW_1079654_9,633
NSW_1079658,1,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_1,637
NSW_1079658,10,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_10,646
NSW_1079658,11,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_11,647
NSW_1079658,12,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_12,648
NSW_1079658,2,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_2,638
NSW_1079658,3,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_3,639
NSW_1079658,4,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_4,640
NSW_1079658,5,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_5,641
NSW_1079658,6,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_6,642
NSW_1079658,7,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_7,643
NSW_1079658,8,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_8,644
NSW_1079658,9,Melaleuca quinquenervia,-32.75007599,152.1210819,p9c3c9590,NSW_1079658_9,645
NSW_1079670,1,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_1,649
NSW_1079670,10,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_10,658
NSW_1079670,11,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_11,659
NSW_1079670,12,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_12,660
NSW_1079670,2,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_2,650
NSW_1079670,3,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_3,651
NSW_1079670,4,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_4,652
NSW_1079670,5,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_5,653
NSW_1079670,6,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_6,654
NSW_1079670,7,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_7,655
NSW_1079670,8,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_8,656
NSW_1079670,9,Melaleuca quinquenervia,-33.28465949,151.5516915,p0c317820,NSW_1079670_9,657
NSW_1079671,1,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_1,661
NSW_1079671,10,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_10,670
NSW_1079671,11,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_11,671
NSW_1079671,12,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_12,672
NSW_1079671,2,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_2,662
NSW_1079671,3,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_3,663
NSW_1079671,4,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_4,664
NSW_1079671,5,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_5,665
NSW_1079671,6,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_6,666
NSW_1079671,7,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_7,667
NSW_1079671,8,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_8,668
NSW_1079671,9,Melaleuca quinquenervia,-33.28463505,151.5516779,p0c317820,NSW_1079671_9,669
NSW_1079672,1,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_1,673
NSW_1079672,10,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_10,682
NSW_1079672,11,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_11,683
NSW_1079672,12,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_12,684
NSW_1079672,2,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_2,674
NSW_1079672,3,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_3,675
NSW_1079672,4,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_4,676
NSW_1079672,5,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_5,677
NSW_1079672,6,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_6,678
NSW_1079672,7,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_7,679
NSW_1079672,8,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_8,680
NSW_1079672,9,Melaleuca quinquenervia,-33.2845166,151.5521833,p0c317820,NSW_1079672_9,681
NSW_1079675,1,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_1,685
NSW_1079675,10,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_10,694
NSW_1079675,11,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_11,695
NSW_1079675,12,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_12,696
NSW_1079675,2,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_2,686
NSW_1079675,3,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_3,687
NSW_1079675,4,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_4,688
NSW_1079675,5,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_5,689
NSW_1079675,6,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_6,690
NSW_1079675,7,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_7,691
NSW_1079675,8,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_8,692
NSW_1079675,9,Melaleuca quinquenervia,-33.21130892,151.5512911,pd135bc30,NSW_1079675_9,693
NSW_1079677,1,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_1,697
NSW_1079677,10,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_10,706
NSW_1079677,11,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_11,707
NSW_1079677,12,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_12,708
NSW_1079677,2,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_2,698
NSW_1079677,3,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_3,699
NSW_1079677,4,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_4,700
NSW_1079677,5,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_5,701
NSW_1079677,6,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_6,702
NSW_1079677,7,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_7,703
NSW_1079677,8,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_8,704
NSW_1079677,9,Melaleuca quinquenervia,-33.28459471,151.552218,p0c317820,NSW_1079677_9,705
NSW_1079680,1,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_1,709
NSW_1079680,10,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_10,718
NSW_1079680,11,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_11,719
NSW_1079680,12,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_12,720
NSW_1079680,2,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_2,710
NSW_1079680,3,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_3,711
NSW_1079680,4,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_4,712
NSW_1079680,5,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_5,713
NSW_1079680,6,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_6,714
NSW_1079680,7,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_7,715
NSW_1079680,8,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_8,716
NSW_1079680,9,Melaleuca quinquenervia,-33.28603172,151.5517433,p0c317820,NSW_1079680_9,717
NSW_1079681,1,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_1,721
NSW_1079681,10,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_10,730
NSW_1079681,11,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_11,731
NSW_1079681,12,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_12,732
NSW_1079681,2,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_2,722
NSW_1079681,3,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_3,723
NSW_1079681,4,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_4,724
NSW_1079681,5,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_5,725
NSW_1079681,6,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_6,726
NSW_1079681,7,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_7,727
NSW_1079681,8,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_8,728
NSW_1079681,9,Melaleuca quinquenervia,-33.28357552,151.5522239,p0c317820,NSW_1079681_9,729
NSW_1079682,1,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_1,733
NSW_1079682,10,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_10,742
NSW_1079682,11,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_11,743
NSW_1079682,12,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_12,744
NSW_1079682,2,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_2,734
NSW_1079682,3,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_3,735
NSW_1079682,4,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_4,736
NSW_1079682,5,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_5,737
NSW_1079682,6,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_6,738
NSW_1079682,7,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_7,739
NSW_1079682,8,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_8,740
NSW_1079682,9,Melaleuca quinquenervia,-33.28602382,151.551742,p0c317820,NSW_1079682_9,741
NSW_1079686,1,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_1,745
NSW_1079686,10,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_10,754
NSW_1079686,11,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_11,755
NSW_1079686,12,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_12,756
NSW_1079686,2,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_2,746
NSW_1079686,3,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_3,747
NSW_1079686,4,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_4,748
NSW_1079686,5,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_5,749
NSW_1079686,6,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_6,750
NSW_1079686,7,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_7,751
NSW_1079686,8,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_8,752
NSW_1079686,9,Melaleuca quinquenervia,-32.40612129,152.452775,p72bbeb40,NSW_1079686_9,753
NSW_1079687,1,Melaleuca quinquenervia,-33.20875621,151.5500155,pd135bc30,NSW_1079687_1,757
