"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr15860","","2023-11-08T04:26:19","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 302519.1","EP 64","McKean, J.L.","","","","","","flowers|buds|fruit|leaf","","","PRESENT","sheet","in collection","","","","","","30 feet high.  Favourite food of honeyeaters.","","","","","","","","","","","","1967-07-27T00:00:00Z","","208","208","1967","7","27","","Creeksides. Swampy situations.","","","","","","","","","","","","","","Australia","AU","Northern Territory","Darwin & Gulf","","South West Island, [Sir Edward Pellew Islands]. Gulf of Carpentaria.","","","","","","","","","","","","-15.716667","136.666667","EPSG:4326","2000.0","","","","15 43 S","136 40 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barlow, B.A.","1984-03-23","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","83f3d7eb-c3fa-4a9b-9f92-1eda0e8d6e2c","","","","","","","","","","","PhysicalObject"
"dr15860","","2021-04-13T10:37:36","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 795177.1","884","Moriarty, J.","","","","","","fruit|leaf","","","PRESENT","sheet","in collection","","","","","","Spreading tree 12 m branching low. Voucher [for] bulk seed collection included with JM881 collection
Donated to CANB by CSIRO Forestry (FRI) and Australian Tree Seed Centre - 2010.","","","","","","","","","","","","1986-04-04T00:00:00Z","","94","94","1986","4","4","","Following seasonal creek throgh wood[land]. This species dominating along creek. Wood[land] species are: {Eucalyptus crebra, E. alba, E. tessellaris, E. papuana, Albizia procera} and {Planchonia careya} with {Acacia salicina} along creek.","","","","","","","","","","","","","","Australia","AU","Queensland","Port Curtis","","Prospect Creek crossing 13 km SW of St Lawrence via Bruce Highway.","","40.0","","","","","","","","","","-22.416667","149.466667","EPSG:4326","1000.0","","","","22 25 S","149 28 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B.B.","1987-03-12","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","9a70424b-2d03-4cd0-a077-e34c3dcf19e4","","","","","","","","","","","PhysicalObject"
"dr15860","","2014-11-18T00:00","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 875751.1","2416","Morse, G.J.","","","","","","fruit|leaf","","","PRESENT","sheet","in collection","","","","","","Small, single stemmed trees, 3-5 m high, 5-8 cm d.b.h. Common in shallow depressions and poorly drained land in the region.","","","","aa24af2c-e088-4aa3-8b35-5960f7a31965","","","","","","","","1993-11-20T00:00:00Z","","324","324","1993","11","20","","Aspect E; clay loam, seassonally inundated. Low woodland. Associated trees: {Acacia auriculaeformis, A. torulosa, Eucalyptus gummifera, E. culleni, Parinaria nonda, Melaleuca viridiflora, Asteromyrtus brassii}. pH: 5.","","","","","","","","","","","","","","Australia","AU","Queensland","Cook","","Ca 30 km S of Musgrave on Peninsula Developmental Road, ca 7.5 km N of Morehead River.","","80.0","","","","","","","","","","-14.986111","143.608333","EPSG:4326","250.0","","","","14 59 10 S","143 36 30 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Craven, L.A.","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","aab59979-86dd-4450-9e3e-52f854d5d400","","","","","","","","","","","PhysicalObject"
"dr15860","","2023-11-08T04:25:39","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 465586.1","746","Lea, D.","","","","","","fruit|leaf","","","PRESENT","sheet","in collection","","","","","","","","","","1fa12d94-3024-4cdc-ae95-25180d18047a","","","","","","","","1993-10-28T00:00:00Z","","301","301","1993","10","28","","Open forest on plain. Associates include Melaleuca cajuputi, Acacia sp. and Lophostemon sp.","","","","","","","","","","","","","","Papua New Guinea","PG","","","","Kuru Village.","","","","","","","","","","","","-8.866667","143.083333","EPSG:4326","1000.0","","","","8 52 S","143 5 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","37998927-d054-4547-9ef9-4ec28762ed27","","","","","","","","","","","PhysicalObject"
"dr15860","","2021-04-13T10:37:36","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 785480.1","10515","Crisp, M.D.","","","","","","fruit|leaf","","","PRESENT","sheet","in collection","","","","","","Paperbark tree, 20 m tall. Voucher for DNA analysis.","","","","c22c12e7-4572-437d-ad42-c59047e73bd6","","","","","","","","2009-09-29T00:00:00Z","","272","272","2009","9","29","","Edge of mangroves, flat. Clay loam. Woodland, grassy understorey.","","","","","","","","","","","","","","Australia","AU","Northern Territory","Darwin & Gulf","","Charles Darwin National Park.","","","","","","","","","","","","-12.446389","130.88","EPSG:4326","50.0","","","","12 26 47 S","130 52 48 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Crisp, M.D.","2009-12","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","456b2670-69bf-48e3-9c76-481edb518d5a","","","","","","","","","","","PhysicalObject"
"dr15860","","2012-05-24T10:26:15","en","CC-BY 4.0 (Int)","","","","","","","","CANB","CANB","","","PRESERVED_SPECIMEN","","","","","CANB 304330.1","751","Crome, F.H.J.","","","","","","flowers|leaf","","","PRESENT","sheet","in collection","","","","","","Large riverside paperbark.","","","","23982f9c-92ab-45b5-a738-8f019b4492bc","","","","","","","","1971-04-25T00:00:00Z","","115","115","1971","4","25","","Riverside.","","","","","","","","","","","","","","Australia","AU","Queensland","Cook","","Little Mitchell Ck, 15 miles [24.1 km] N of Mareeba.","","","","","","","","","","","","-16.766667","145.333333","EPSG:4326","1000.0","","","","16 46 S","145 20 E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barlow, B.A.","1984-03-23","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","5fc27f9b-b591-415d-8e9e-413155c6b23b","","","","","","","","","","","PhysicalObject"
"dr15861","389e23bf-9db0-4386-9a4e-88e08f562dac","2021-07-23T10:53:12","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""originatingHerbarium"":""NSW"",""duplicatesDistributedTo"":""PERTH""}","NSW:NSW:NSW571308","NSW571308","4860","Carr, G.W. | Beauglehole, A.C.","","","","","","fruits","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW571308.jpg","","","","","","","","","","","","","","","","","1974-08-08T00:00:00Z","","220","220","1974","8","8","","","","","","","","","","","","","","","","Australia","AU","Western Australia","Fortescue","","Dales Gorge, Hammersley Range National Park.","","","","","","","","","","","","-22.5","118.6","EPSG:4326","5000.0","0.01667","","22 30 S, 118 36 E","22 30 S","118 36 E","degrees minutes","","","","","","","","Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","Beauglehole, A.C.","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","http://www.wikidata.org/entity/Q16744919 | http://www.wikidata.org/entity/Q3281577","https://www.wikidata.org/wiki/Q16744919","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","d07c8a77-814f-4069-9dc2-51d01ab55635","","","","","","","","native","","389e23bf-9db0-4386-9a4e-88e08f562dac","PhysicalObject"
"dr15861","6f7aa875-70b1-4423-a34d-cddbc80aacc0","2021-07-23T10:52:19","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW20157","NSW20157","","Unknown","","","","","","fruits","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW20157.jpg","","","","","Paper Bark. Trees 100 feet [30 m] high, 3 or 4 feet [0.9 or 1.2 m] diameter.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","AU","Queensland","Cook","","Cairns.","","","","","","","","","","","","-16.916667","145.766667","EPSG:4326","10000.0","0.01667","","16 55 S, 145 46 E","16 55 S","145 46 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Blake, S.T.","1952-09-29","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","https://www.wikidata.org/wiki/Q2984580","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","6ca8118b-e433-4243-bec3-cd9de54c3863","","","","","","","","native","","6f7aa875-70b1-4423-a34d-cddbc80aacc0","PhysicalObject"
"dr15861","18102fa4-bc23-4375-b977-b4ea2787b890","2021-07-23T10:49:22","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW20054","NSW20054","s.n.","Keys Tryon, J.","","","","","","fruits","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW20054.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia","AU","Queensland","Port Curtis","","Middle Percy Islands.","","","","","","","","","","","","-21.7","150.316667","EPSG:4326","10000.0","0.01667","","21 42 S, 150 19 E","21 42 S","150 19 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","ae5a4076-b8ab-4346-8c87-f163a3c32cea","","","","","","","","native","","18102fa4-bc23-4375-b977-b4ea2787b890","PhysicalObject"
"dr15861","07e2be92-c3ac-4c5e-a20a-c25669ee9a71","2021-07-23T10:55:18","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW20047","NSW20047","446","Allen, C.E.F.","","","","","","flowers","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW20047.jpg","","","","","Small tree; a paper bark.","","","","","","","","","","","","1920-02-16T00:00:00Z","","47","47","1920","2","16","","Stony ground.","","","","","","","","","","","","","","Australia","AU","Northern Territory","Darwin & Gulf","","Darwin.","","","","","","","","","","","","-12.45","130.816667","EPSG:4326","10000.0","0.01667","","12 27 S, 130 49 E","12 27 S","130 49 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","48da787f-95d6-444d-b96d-df38b806b09b","","","","","","","","native","","07e2be92-c3ac-4c5e-a20a-c25669ee9a71","PhysicalObject"
"dr15861","b93fd751-3204-4ed4-bb03-a04cfd23c18c","2021-07-23T10:53:40","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""originatingHerbarium"":""NT"",""duplicatesDistributedTo"":""SYD | NSW""}","NSW:NSW:NSW571554","NSW571554","687","Henry, N.","","","","","","fruits","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW571554.jpg","","","","","Tree to 13 m high with white stringy bark.","","","","","","","","","","","","1973-05-25T00:00:00Z","","145","145","1973","5","25","","Common in rocky clay loam soil along creek bank.","","","","","","","","","","","","","","Australia","AU","Northern Territory","Darwin & Gulf","","Calvert Hills Homestead.","","","","","","","","","","","","-17.216667","137.333333","EPSG:4326","1000.0","0.01667","","17 13 S, 137 20 E","17 13 S","137 20 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","52937bb8-125e-4612-a4e3-bd0f4629e926","","","","","","","","native","","b93fd751-3204-4ed4-bb03-a04cfd23c18c","PhysicalObject"
"dr15861","c7bf7597-e5f0-404a-8039-f896437e1185","2021-07-23T10:52:53","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW824721","NSW824721","6242","Wannan, B.S. | Trenerry, M.","","","","","","buds","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW824721.jpg","","","","","Tree. WGS84, WP342, fruit, photos 950-4[16 32 48.4, 143 34 17.6].","","","","","","","","","","","","2011-08-09T00:00:00Z","","221","221","2011","8","9","","Riparian area with sandy alluvium. Riparian woodland T1(14): Eucalyptus camaldulensis, T2(10): Melaleuca fluviatilis© , Lophostemon grandiflorus, Melaleuca leucadendra (c). T3(4-6): Barringtonia, ditto, Asteromyrtus symphyocarpa.","","","","","","","","","","","","","","Australia","AU","Queensland","Cook","","Gamboola.","","","","112 m","","","","","","","","-16.546789","143.571564","EPSG:4326","","1.0E-6","","16.546789 S, 143.571564 E","16.546789 S","143.571564 E","decimal degrees","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","047ae9be-2693-47d1-b8eb-3a36c7047289","","","","","","","","native","","c7bf7597-e5f0-404a-8039-f896437e1185","PhysicalObject"
"dr15861","","2018-08-31T16:26:12","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW1006016","NSW1006016","s.n.","Thompson, J.","","","","","","","","native","PRESENT","sheet","in collection","","","","","","Large paper-bark tree.","","","","","","","","","","","","1999-05-06T00:00:00Z","","126","126","1999","5","6","","Bank of river near falls.","","","","","","","","","","","","","","Australia","AU","Queensland","Cook","","Bloomfield River.","","","","","","","","","","","","-15.966667","145.316667","EPSG:4326","10000.0","0.01667","","15 58 S, 145 19 E","15 58 S","145 19 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","http://www.wikidata.org/entity/Q5946819","","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","12564ba5-7e12-48a2-a299-fa1600104ff5","","","","","","","","native","","","PhysicalObject"
"dr15861","248e3281-16f9-48cd-88c6-9c31a385e462","2021-07-23T10:50:57","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","{""originatingHerbarium"":""CANB"",""duplicatesDistributedTo"":""NSW""}","NSW:NSW:NSW392840","NSW392840","141","Story | Lazarides, M.","","","","","","flowers","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW392840.jpg","","","","","Tree 40 feet high. Stem and large branches erect, with pale brown papery bark. Small branches usually with bark not flaking. Leaves pale green. Flowers greenish-white. Common. [Two B & W prints].","","","","6aadb8cf-9873-4f1e-98d8-6192b714b593","","","","","","","","1961-09-17T00:00:00Z","","260","260","1961","9","17","","Edge of bed of dry sandy creek, with Eucalyptus tesselaris and E. tereticornis.","","","","","","","","","","","","","","Australia","AU","Queensland","Leichhardt","","Bombandy, 40 miles [64 km] S of Nebo township.","","","","","","","","","","","","-22.45","148.616667","EPSG:4326","10000.0","0.01667","","22 27 S, 148 37 E","22 27 S","148 37 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Blake, S.T.","1961-09","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","https://www.wikidata.org/wiki/Q2984580","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","6fd988b7-e8eb-4558-b13c-5b22a449cfbb","","","","","","","","native","","248e3281-16f9-48cd-88c6-9c31a385e462","PhysicalObject"
"dr15861","34b32f56-b121-4155-830c-6a3d66a6aab8","2021-07-23T10:53:32","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW217742","NSW217742","216","McCarthy, J.","","","","","","fruits|seed","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW217742.jpg","","","","","Dominant. Tree 8-10 m high. Fruits grey; seeds brown-red.","","","","4358000c-6e7c-4df0-944f-a89513d0b412","","","","","","","","1988-05-12T00:00:00Z","","133","133","1988","5","12","","Limestone gorge to valley with savannah woodland. On riverbank with Melaleuca, Eucalyptus, Hibiscus, Canavalia. Sandstone/limestone silt from limestone.","","","","","","","","","","","","","","Australia","AU","Western Australia","Fitzgerald","","Lennard River, where road from Napier Downs/Gibb River Road turn-off meets the river. Near Winjana Gorge.","","","","","","","","","","","","-17.416667","125.033333","EPSG:4326","","0.01667","","17 25 S, 125 02 E","17 25 S","125 02 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Wilson, Peter G.","1990-07","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","https://orcid.org/0000-0001-8581-318X","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","55ae6a8f-3305-4826-b14f-17aac5565896","","","","","","","","native","","34b32f56-b121-4155-830c-6a3d66a6aab8","PhysicalObject"
"dr15861","ac9b8739-1ba6-46a6-8ae8-7460909a6902","2023-09-04T12:00:47","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW385165","NSW385165","504","Benson, D.H.","","","","","","flowers|fruits","","native","PRESENT","sheet","in collection","https://herbariumnsw-pds.s3-ap-southeast-2.amazonaws.com/images/NSW385165.jpg","","","","","Small tree, 6 m high.","","","","","","","","","","","","1973-09-27T00:00:00Z","","270","270","1973","9","27","","Low woodland of Eucalyptus aff. polycarpa on undulating plains.","","","","","","","","","","","","","","Australia","AU","Queensland","Cook","","21 km S of Musgrave Telegraph Office.","","","","","","","","","","","","-14.866667","143.533333","EPSG:4326","10000.0","0.01667","","14 52 S, 143 32 E","14 52 S","143 32 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Thompson, J.","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","http://www.wikidata.org/entity/Q111691786","https://www.wikidata.org/wiki/Q5946819","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","ec832eb8-6b43-465c-93e0-4b123811f71a","","","","","","","","native","","ac9b8739-1ba6-46a6-8ae8-7460909a6902","PhysicalObject"
"dr15861","","2021-07-23T10:49:43","","CC-BY 4.0 (Int)","","","","","","","","NSW","NSW","","","PRESERVED_SPECIMEN","","","","NSW:NSW:NSW101731","NSW101731","873","Gittins, C.H.","","","","","","flowers","","native","PRESENT","sheet","in collection","","","","","","","","","","4064546b-0f55-49a4-8b0a-c6c58c2fca3a","","","","","","","","","","","","1964","8","","","","","","","","","","","","","","","","","Australia","AU","Queensland","Port Curtis","","Near Stanage Point.","","","","","","","","","","","","-22.15","150.066667","EPSG:4326","10000.0","0.01667","","22 09 S, 150 04 E","22 09 S","150 04 E","degrees minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Briggs, B.G.","1968-07","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra (L.) L.","Melaleuca leucadendra","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","leucadendra","","species","species","(L.) L.","Broad-leaved Tea-tree","ICN","","","","","","https://www.wikidata.org/wiki/Q2356897","","Melaleuca leucadendra","","","","","","","","","","","","","","","Published dataset","","04a3baf5-0b0a-4f5a-bce2-3585874519b4","","","","","","","","native","","","PhysicalObject"
