label,x,y,plot_type,plot_num
P1,0.0,14800.907794769651,path,0
P1,955.5224541792953,14800.907794769651,path,0
P1,1019.7709071390148,14800.907794769651,path,0
P1,1088.339367116531,14800.907794769651,path,0
P1,1161.5183074193576,14800.907794769651,path,0
P1,1239.6177325136448,14800.907794769651,path,0
P1,1322.9684912813632,14800.907794769651,path,0
P1,1411.9236785796954,14800.907794769651,path,0
P1,1506.8601310399952,14800.907794769651,path,0
P1,1608.1800234428936,14800.907794769651,path,0
P1,1716.3125724322065,5686.0246662412665,path,0
P1,1831.7158547849979,5686.0246662412665,path,0
P1,1954.878747940456,5686.0246662412665,path,0
P1,2086.3230010081497,5686.0246662412665,path,0
P1,2226.6054450289794,5686.0246662412665,path,0
P1,2376.3203518520436,5686.0246662412665,path,0
P1,2536.1019516202277,5686.0246662412665,path,0
P1,2706.6271195292074,5686.0246662412665,path,0
P1,2888.618243241663,8886.262689458887,path,0
P1,3082.8462831037955,8886.262689458887,path,0
P1,3290.1340381279942,8886.262689458887,path,0
P1,3511.359631577181,8886.262689458887,path,0
P1,3747.4602309166416,8886.262689458887,path,0
P1,3999.436017892013,8886.262689458887,path,0
P1,4268.354425551668,8886.262689458887,path,0
P1,4555.354660162595,8886.262689458887,path,0
P1,4861.652527175752,31023.637523699494,path,0
P1,5188.545581684904,31023.637523699494,path,0
P1,5537.41862519759,31023.637523699494,path,0
P1,5909.749572003915,31023.637523699494,path,0
P1,6307.115709994609,31023.637523699494,path,0
P1,6731.200382450727,31023.637523699494,path,0
P1,7183.800119110795,31023.637523699494,path,0
P1,7666.832246724313,31023.637523699494,path,0
P1,8182.343011331943,31023.637523699494,path,0
P1,8732.516246680325,31023.637523699494,path,0
P1,9319.682625493173,31023.637523699494,path,0
P1,9946.329532789356,31023.637523699494,path,0
P1,10615.111603073778,31023.637523699494,path,0
P1,11328.861966039382,31023.637523699494,path,0
P1,12090.604248419757,31023.637523699494,path,0
P1,12903.565382835359,31023.637523699494,path,0
P1,13771.189277894762,31023.637523699494,path,0
P1,14697.151407460993,31023.637523699494,path,0
P1,15685.37438088674,31023.637523699494,path,0
P1,16740.044560177874,31023.637523699494,path,0
P1,17865.629794479843,31023.637523699494,path,0
P1,19066.898347014576,31023.637523699494,path,0
P1,20348.93909464734,31023.637523699494,path,0
P1,21717.18308565388,57119.39451382455,path,0
P1,23177.42654701207,57119.39451382455,path,0
P1,24735.855438682716,57119.39451382455,path,0
P1,26399.07165889769,57119.39451382455,path,0
P1,28174.121011467578,57119.39451382455,path,0
P1,30068.52305358541,57119.39451382455,path,0
P1,32090.302950569418,57119.39451382455,path,0
P1,34248.02547248927,57119.39451382455,path,0
P1,36550.831276694495,57119.39451382455,path,0
P1,39008.47562994661,57119.39451382455,path,0
P1,41631.36973419202,57119.39451382455,path,0
P1,44430.624831041925,57119.39451382455,path,0
P1,47418.099271796906,57119.39451382455,path,0
P1,50606.44875241694,57119.39451382455,path,0
P1,54009.179926244506,57119.39451382455,path,0
P1,57640.70762159809,57119.39451382455,path,0
P1,61516.41590662421,57119.39451382455,path,0
P1,65652.72326009395,57119.39451382455,path,0
P1,70067.15212422416,239630.29110239836,path,0
P1,74778.40313416642,239630.29110239836,path,0
P1,79806.43433861881,239630.29110239836,path,0
P1,85172.5457471588,239630.29110239836,path,0
P1,90899.46956246148,239630.29110239836,path,0
P1,97011.46647964894,239630.29110239836,path,0
P1,103534.42846071991,239630.29110239836,path,0
P1,110495.98841943727,239630.29110239836,path,0
P1,117925.63728132761,239630.29110239836,path,0
P1,125854.84891468677,239630.29110239836,path,0
P1,134317.21346183168,239630.29110239836,path,0
P1,143348.57963542434,239630.29110239836,path,0
P1,152987.20658266812,239630.29110239836,path,0
P1,163273.92596071548,239630.29110239836,path,0
P1,174252.31490987487,239630.29110239836,path,0
P1,185968.88065738004,251009.50988012127,path,0
P1,198473.25753374537,251009.50988012127,path,0
P1,211818.41723632027,251009.50988012127,path,0
P1,226060.8932307739,251009.50988012127,path,0
P1,241261.0202411268,251009.50988012127,path,0
P1,257483.1898428759,251009.50988012127,path,0
P1,274796.123241963,251009.50988012127,path,0
P1,293273.16239515436,251009.50988012127,path,0
P1,312992.5807050853,251009.50988012127,path,0
P1,334037.91460615373,251009.50988012127,path,0
P1,356498.3174459486,251009.50988012127,path,0
P1,380468.9371613354,251009.50988012127,path,0
P1,406051.3193491409,251009.50988012127,path,0
P1,433353.8374389354,1310625.8837713138,path,0
P1,462492.15179024334,1310625.8837713138,path,0
P1,493589.6996590232,1310625.8837713138,path,0
P1,526778.2181090501,1310625.8837713138,path,0
P1,562198.3020833756,1310625.8837713138,path,0
P1,600000.0,181512.2540647569,path,0
