label,x,y,plot_type,plot_num
P1,0.0,34545.524376927446,path,0
P1,18786.07459754903,34545.524376927446,path,0
P1,19454.995991223426,34545.524376927446,path,0
P1,20147.735869626595,34545.524376927446,path,0
P1,20865.14234468938,34545.524376927446,path,0
P1,21608.09372731857,34545.524376927446,path,0
P1,22377.499602700897,34545.524376927446,path,0
P1,23174.301943895673,34545.524376927446,path,0
P1,23999.476265079535,34545.524376927446,path,0
P1,24854.032815855026,34545.524376927446,path,0
P1,25739.017818085347,34545.524376927446,path,0
P1,26655.514746769426,34545.524376927446,path,0
P1,27604.645656525507,34545.524376927446,path,0
P1,28587.572555307226,46736.76898574885,path,0
P1,29605.498827033993,46736.76898574885,path,0
P1,30659.67070487743,46736.76898574885,path,0
P1,31751.378797007557,46736.76898574885,path,0
P1,32881.95966666667,46736.76898574885,path,0
P1,34052.79746850534,46736.76898574885,path,0
P1,35265.32564318408,46736.76898574885,path,0
P1,36521.02867231491,46736.76898574885,path,0
P1,37821.44389589198,46736.76898574885,path,0
P1,39168.163394435804,46736.76898574885,path,0
P1,40562.83593815553,46736.76898574885,path,0
P1,42007.169005515796,81378.66672102048,path,0
P1,43502.93087367913,81378.66672102048,path,0
P1,45051.95278338338,81378.66672102048,path,0
P1,46656.13118090479,81378.66672102048,path,0
P1,48317.43003985099,81378.66672102048,path,0
P1,50037.88326562699,81378.66672102048,path,0
P1,51819.59718551779,81378.66672102048,path,0
P1,53664.75312743577,81378.66672102048,path,0
P1,55575.61009049074,81378.66672102048,path,0
P1,57554.50751065142,81378.66672102048,path,0
P1,59603.868124884844,81378.66672102048,path,0
P1,61726.200937280075,81378.66672102048,path,0
P1,63924.10429078738,81378.66672102048,path,0
P1,66200.26904833387,149990.41187879205,path,0
P1,68557.48188721022,149990.41187879205,path,0
P1,70998.62871076127,149990.41187879205,path,0
P1,73526.69818155795,149990.41187879205,path,0
P1,76144.78538037604,149990.41187879205,path,0
P1,78856.09559546075,149990.41187879205,path,0
P1,81663.94824671761,149990.41187879205,path,0
P1,84571.7809496323,149990.41187879205,path,0
P1,87583.15372389636,149990.41187879205,path,0
P1,90701.75335189058,149990.41187879205,path,0
P1,93931.39789236173,149990.41187879205,path,0
P1,97276.04135481981,149990.41187879205,path,0
P1,100739.77854037767,149990.41187879205,path,0
P1,104326.85005495955,149990.41187879205,path,0
P1,108041.6475010172,274858.45968133403,path,0
P1,111888.71885410802,274858.45968133403,path,0
P1,115872.77403091949,274858.45968133403,path,0
P1,119998.69065555558,274858.45968133403,path,0
P1,124271.52003114476,274858.45968133403,path,0
P1,128696.49332408128,274858.45968133403,path,0
P1,133279.0279684707,274858.45968133403,path,0
P1,138024.73429861956,274858.45968133403,path,0
P1,142939.42241769136,274858.45968133403,path,0
P1,148029.1093109357,274858.45968133403,path,0
P1,153300.02621220084,274858.45968133403,path,0
P1,158758.6262327483,274858.45968133403,path,0
P1,164411.59226170776,274858.45968133403,path,0
P1,170265.8451478469,346393.03294321883,path,0
P1,176328.5521726719,346393.03294321883,path,0
P1,182607.13582523118,346393.03294321883,path,0
P1,189109.28288936772,346393.03294321883,path,0
P1,195842.9538545424,346393.03294321883,path,0
P1,202816.39266175232,346393.03294321883,path,0
P1,210038.13679647507,346393.03294321883,path,0
P1,217517.0277409943,346393.03294321883,path,0
P1,225262.22179890564,346393.03294321883,path,0
P1,233283.201305054,346393.03294321883,path,0
P1,241589.78623462524,346393.03294321883,path,0
P1,250192.14622560743,346393.03294321883,path,0
P1,259100.81302933965,219902.68120454557,path,0
P1,268326.6934043898,219902.68120454557,path,0
P1,277881.08246954984,219902.68120454557,path,0
P1,287775.6775322956,219902.68120454557,path,0
P1,298022.5924096382,219902.68120454557,path,0
P1,308634.372258906,219902.68120454557,path,0
P1,319624.00893660693,219902.68120454557,path,0
P1,331004.956904181,219902.68120454557,path,0
P1,342791.1497001132,219902.68120454557,path,0
P1,354997.01699857274,219902.68120454557,path,0
P1,367637.50227546616,219902.68120454557,path,0
P1,380728.08110352873,219902.68120454557,path,0
P1,394284.7800988566,219902.68120454557,path,0
P1,408324.19654207357,219902.68120454557,path,0
P1,422863.51869815285,219902.68120454557,path,0
P1,437920.5468597746,219902.68120454557,path,0
P1,453513.7151399811,219902.68120454557,path,0
P1,469662.11404080683,219902.68120454557,path,0
P1,486385.51382551884,219902.68120454557,path,0
P1,503704.38872308,219902.68120454557,path,0
P1,521639.9419944647,791691.9124480536,path,0
P1,540214.1318915226,791691.9124480536,path,0
P1,559449.6985401628,791691.9124480536,path,0
P1,579370.1917807797,791691.9124480536,path,0
P1,600000.0,205204.3423073956,path,0
