label,x,y,plot_type,plot_num
P1,0.0,9751.438038982196,path,0
P1,3458.074804466971,9751.438038982196,path,0
P1,3642.9544908945672,9751.438038982196,path,0
P1,3837.7184338481966,9751.438038982196,path,0
P1,4042.8950771442705,9751.438038982196,path,0
P1,4259.04111688771,9751.438038982196,path,0
P1,4486.743011929223,9751.438038982196,path,0
P1,4726.61857507643,9751.438038982196,path,0
P1,4979.318649376204,9751.438038982196,path,0
P1,5245.528874016401,9751.438038982196,path,0
P1,5525.97154463831,9751.438038982196,path,0
P1,5821.407573107343,9751.438038982196,path,0
P1,6132.638552059289,23366.904544633402,path,0
P1,6460.508929823796,23366.904544633402,path,0
P1,6805.90830162617,23366.904544633402,path,0
P1,7169.773823284129,23366.904544633402,path,0
P1,7553.092753948464,23366.904544633402,path,0
P1,7956.9051347867035,23366.904544633402,path,0
P1,8382.306610877748,23366.904544633402,path,0
P1,8830.45140397395,23366.904544633402,path,0
P1,9302.555444196549,23366.904544633402,path,0
P1,9799.899669161481,23366.904544633402,path,0
P1,10323.833499486978,28074.824209007984,path,0
P1,10875.77850011286,28074.824209007984,path,0
P1,11457.232237365597,28074.824209007984,path,0
P1,12069.772342234384,28074.824209007984,path,0
P1,12715.060790882826,28074.824209007984,path,0
P1,13394.848414010485,28074.824209007984,path,0
P1,14110.979647299164,28074.824209007984,path,0
P1,14865.397535833237,28074.824209007984,path,0
P1,15660.149006072195,28074.824209007984,path,0
P1,16497.390419679592,28074.824209007984,path,0
P1,17379.393424277445,39903.689917958334,path,0
P1,18308.55111700049,39903.689917958334,path,0
P1,19287.384537573766,39903.689917958334,path,0
P1,20318.549508530705,39903.689917958334,path,0
P1,21404.843841131114,39903.689917958334,path,0
P1,22549.214926530458,39903.689917958334,path,0
P1,23754.767732797183,39903.689917958334,path,0
P1,25024.773229476097,39903.689917958334,path,0
P1,26362.677262555684,39903.689917958334,path,0
P1,27772.109903919398,39903.689917958334,path,0
P1,29256.89530064849,39903.689917958334,path,0
P1,30821.062050899756,39903.689917958334,path,0
P1,32468.854134510904,39903.689917958334,path,0
P1,34204.74242799073,39903.689917958334,path,0
P1,36033.43683513742,39903.689917958334,path,0
P1,37959.89906619827,39903.689917958334,path,0
P1,39989.35610024404,96134.70944205862,path,0
P1,42127.31436728454,96134.70944205862,path,0
P1,44379.57468860538,96134.70944205862,path,0
P1,46752.24801586273,96134.70944205862,path,0
P1,49251.77201163999,96134.70944205862,path,0
P1,51884.928516453954,96134.70944205862,path,0
P1,54658.86194960268,96134.70944205862,path,0
P1,57581.09869378134,96134.70944205862,path,0
P1,60659.56751606111,96134.70944205862,path,0
P1,63902.6210806388,96134.70944205862,path,0
P1,67319.05861172659,96134.70944205862,path,0
P1,70918.14976807173,96134.70944205862,path,0
P1,74709.65979388428,96134.70944205862,path,0
P1,78703.8760144136,96134.70944205862,path,0
P1,82911.6357480623,96134.70944205862,path,0
P1,87344.35571077105,96134.70944205862,path,0
P1,92014.06299245512,96134.70944205862,path,0
P1,96933.42768954021,292076.8939506689,path,0
P1,102115.79728213687,292076.8939506689,path,0
P1,107575.2328491287,292076.8939506689,path,0
P1,113326.54721943432,292076.8939506689,path,0
P1,119385.34516295676,292076.8939506689,path,0
P1,125768.06573026963,292076.8939506689,path,0
P1,132492.02685591724,292076.8939506689,path,0
P1,139575.47234634942,292076.8939506689,path,0
P1,147037.62137998038,292076.8939506689,path,0
P1,154898.7206536788,292076.8939506689,path,0
P1,163180.09931717545,292076.8939506689,path,0
P1,171904.22684443803,292076.8939506689,path,0
P1,181094.77399903513,292076.8939506689,path,0
P1,190776.67705890222,292076.8939506689,path,0
P1,200976.2054747675,238545.80875808062,path,0
P1,211721.0331458134,238545.80875808062,path,0
P1,223040.313505961,238545.80875808062,path,0
P1,234964.75862450758,238545.80875808062,path,0
P1,247526.72253573383,238545.80875808062,path,0
P1,260760.28902357927,238545.80875808062,path,0
P1,274701.36409956496,238545.80875808062,path,0
P1,289387.77342488,238545.80875808062,path,0
P1,304859.36494096305,238545.80875808062,path,0
P1,321158.1169870424,238545.80875808062,path,0
P1,338328.2521979821,238545.80875808062,path,0
P1,356416.3574914709,238545.80875808062,path,0
P1,375471.51047010836,238545.80875808062,path,0
P1,395545.41258134646,238545.80875808062,path,0
P1,416692.5293965899,238545.80875808062,path,0
P1,438970.23839005944,1378962.6301233426,path,0
P1,462438.9846183847,1378962.6301233426,path,0
P1,487162.44472332613,1378962.6301233426,path,0
P1,513207.6997026017,1378962.6301233426,path,0
P1,540645.416917591,1378962.6301233426,path,0
P1,569550.0418317555,1378962.6301233426,path,0
P1,600000.0,166503.64444983314,path,0
