label,x,y,plot_type,plot_num
P1,0.0,27406.20832106432,path,0
P1,9947.814501223484,27406.20832106432,path,0
P1,10368.400272073208,27406.20832106432,path,0
P1,10806.768078426261,27406.20832106432,path,0
P1,11263.669730754025,27406.20832106432,path,0
P1,11739.888825483149,27406.20832106432,path,0
P1,12236.242088880716,27406.20832106432,path,0
P1,12753.580777757836,27406.20832106432,path,0
P1,13292.792139393881,27406.20832106432,path,0
P1,13854.800933185174,27406.20832106432,path,0
P1,14440.571016627775,27406.20832106432,path,0
P1,15051.106998354375,27406.20832106432,path,0
P1,15687.455961060306,27406.20832106432,path,0
P1,16350.709257273476,33970.739515812595,path,0
P1,17042.004381048082,33970.739515812595,path,0
P1,17762.52691879202,33970.739515812595,path,0
P1,18513.512582573785,33970.739515812595,path,0
P1,19296.249329395934,33970.739515812595,path,0
P1,20112.079570069836,33970.739515812595,path,0
P1,20962.402471479836,33970.739515812595,path,0
P1,21848.676356185388,33970.739515812595,path,0
P1,22772.421203476435,33970.739515812595,path,0
P1,23735.221256171513,33970.739515812595,path,0
P1,24738.727737629113,33970.739515812595,path,0
P1,25784.66168363228,33970.739515812595,path,0
P1,26874.81689400297,51360.58495673821,path,0
P1,28011.06300900836,51360.58495673821,path,0
P1,29195.34871583522,51360.58495673821,path,0
P1,30429.705090631505,51360.58495673821,path,0
P1,31716.24908184676,51360.58495673821,path,0
P1,33057.18714084553,51360.58495673821,path,0
P1,34454.81900602016,51360.58495673821,path,0
P1,35911.54164689293,51360.58495673821,path,0
P1,37429.85337497178,51360.58495673821,path,0
P1,39012.35812840969,51360.58495673821,path,0
P1,40661.76993781614,51360.58495673821,path,0
P1,42380.91758087957,51360.58495673821,path,0
P1,44172.74943378361,97714.16859603982,path,0
P1,46040.33852773733,97714.16859603982,path,0
P1,47986.88781929169,97714.16859603982,path,0
P1,50015.73568348073,97714.16859603982,path,0
P1,52130.36163920855,97714.16859603982,path,0
P1,54334.39231670107,97714.16859603982,path,0
P1,56631.607677256965,97714.16859603982,path,0
P1,59025.94749596477,97714.16859603982,path,0
P1,61521.51811850427,97714.16859603982,path,0
P1,64122.59950361997,97714.16859603982,path,0
P1,66833.65256334492,97714.16859603982,path,0
P1,69659.3268135634,97714.16859603982,path,0
P1,72604.46834803333,97714.16859603982,path,0
P1,75674.12814954415,97714.16859603982,path,0
P1,78873.57075246387,97714.16859603982,path,0
P1,82208.28327153178,97714.16859603982,path,0
P1,85683.98481238152,97714.16859603982,path,0
P1,89306.63627993343,235260.68279116054,path,0
P1,93082.45060147837,235260.68279116054,path,0
P1,97017.90338198503,235260.68279116054,path,0
P1,101119.74400990561,235260.68279116054,path,0
P1,105395.00723252627,235260.68279116054,path,0
P1,109851.02522071381,235260.68279116054,path,0
P1,114495.44014375082,235260.68279116054,path,0
P1,119336.21727582497,235260.68279116054,path,0
P1,124381.65865664984,235260.68279116054,path,0
P1,129640.4173296469,235260.68279116054,path,0
P1,135121.5121821055,235260.68279116054,path,0
P1,140834.34341277456,235260.68279116054,path,0
P1,146788.70865341026,235260.68279116054,path,0
P1,152994.8197719315,326351.32039705775,path,0
P1,159463.32038599893,326351.32039705775,path,0
P1,166205.30411705392,326351.32039705775,path,0
P1,173232.333616125,326351.32039705775,path,0
P1,180556.46039402916,326351.32039705775,path,0
P1,188190.24548997977,326351.32039705775,path,0
P1,196146.78101404564,326351.32039705775,path,0
P1,204439.71260040946,326351.32039705775,path,0
P1,213083.26280993185,326351.32039705775,path,0
P1,222092.25552215692,326351.32039705775,path,0
P1,231482.14135859392,326351.32039705775,path,0
P1,241269.02418087368,326351.32039705775,path,0
P1,251469.68870922743,231189.76176088708,path,0
P1,262101.62930865286,231189.76176088708,path,0
P1,273183.07999213616,231189.76176088708,path,0
P1,284733.0456923876,231189.76176088708,path,0
P1,296771.3348557203,231189.76176088708,path,0
P1,309318.5934139739,231189.76176088708,path,0
P1,322396.34019274317,231189.76176088708,path,0
P1,336027.0038166394,231189.76176088708,path,0
P1,350233.96117487765,231189.76176088708,path,0
P1,365041.5775131568,231189.76176088708,path,0
P1,380475.248220596,231189.76176088708,path,0
P1,396561.44238338596,231189.76176088708,path,0
P1,413327.7481798585,231189.76176088708,path,0
P1,430802.92019481986,231189.76176088708,path,0
P1,449016.9287343001,231189.76176088708,path,0
P1,468001.0112252901,231189.76176088708,path,0
P1,487787.7257886175,949958.0090749476,path,0
P1,508411.00707684504,949958.0090749476,path,0
P1,529906.2244729477,949958.0090749476,path,0
P1,552310.2427495862,949958.0090749476,path,0
P1,575661.4852930077,949958.0090749476,path,0
P1,600000.0,187239.17294880468,path,0
