label,x,y,plot_type,plot_num
P1,0.0,27614.74169366601,path,0
P1,10311.37894987795,27614.74169366601,path,0
P1,10743.439905214658,27614.74169366601,path,0
P1,11193.604808629882,27614.74169366601,path,0
P1,11662.632240439616,27614.74169366601,path,0
P1,12151.312566518089,27614.74169366601,path,0
P1,12660.469270156345,27614.74169366601,path,0
P1,13190.960339727553,27614.74169366601,path,0
P1,13743.679714497383,27614.74169366601,path,0
P1,14319.558791015832,27614.74169366601,path,0
P1,14919.567992628941,27614.74169366601,path,0
P1,15544.718404755202,27614.74169366601,path,0
P1,16196.063478682308,27614.74169366601,path,0
P1,16874.700806755318,33734.71014759452,path,0
P1,17581.773971947656,33734.71014759452,path,0
P1,18318.474474931663,33734.71014759452,path,0
P1,19086.043741896076,33734.71014759452,path,0
P1,19885.775216493803,33734.71014759452,path,0
P1,20719.01653944519,33734.71014759452,path,0
P1,21587.171819469662,33734.71014759452,path,0
P1,22491.703999372545,33734.71014759452,path,0
P1,23434.137321274113,33734.71014759452,path,0
P1,24416.059895135208,33734.71014759452,path,0
P1,25439.12637490757,33734.71014759452,path,0
P1,26505.060746818508,50333.41225011369,path,0
P1,27615.659234488623,50333.41225011369,path,0
P1,28772.793325777875,50333.41225011369,path,0
P1,29978.41292646072,50333.41225011369,path,0
P1,31234.549646044503,50333.41225011369,path,0
P1,32543.320221268255,50333.41225011369,path,0
P1,33906.930083050705,50333.41225011369,path,0
P1,35327.67707289839,50333.41225011369,path,0
P1,36807.955315036306,50333.41225011369,path,0
P1,38350.259250786214,50333.41225011369,path,0
P1,39957.18784199092,50333.41225011369,path,0
P1,41631.4489505678,50333.41225011369,path,0
P1,43375.863901571676,50333.41225011369,path,0
P1,45193.372237456264,99850.63443453285,path,0
P1,47087.03667154575,99850.63443453285,path,0
P1,49060.04824906357,99850.63443453285,path,0
P1,51115.73172441547,99850.63443453285,path,0
P1,53257.551163788055,99850.63443453285,path,0
P1,55489.115782504,99850.63443453285,path,0
P1,57814.18602697034,99850.63443453285,path,0
P1,60236.67991146895,99850.63443453285,path,0
P1,62760.67962046703,99850.63443453285,path,0
P1,65390.438387573646,99850.63443453285,path,0
P1,68130.38766273395,99850.63443453285,path,0
P1,70985.1445797387,99850.63443453285,path,0
P1,73959.51973663265,99850.63443453285,path,0
P1,77058.52530213288,99850.63443453285,path,0
P1,80287.38346171702,99850.63443453285,path,0
P1,83651.5352176143,99850.63443453285,path,0
P1,87156.64955752833,99850.63443453285,path,0
P1,90808.63300754191,233069.61401447107,path,0
P1,94613.63958530166,233069.61401447107,path,0
P1,98578.08117025497,233069.61401447107,path,0
P1,102708.63830841391,233069.61401447107,path,0
P1,107012.27146985361,233069.61401447107,path,0
P1,111496.23277791544,233069.61401447107,path,0
P1,116168.07822988003,233069.61401447107,path,0
P1,121035.68042970271,233069.61401447107,path,0
P1,126107.24185426906,233069.61401447107,path,0
P1,131391.3086755236,233069.61401447107,path,0
P1,136896.78516176596,233069.61401447107,path,0
P1,142632.94868237994,233069.61401447107,path,0
P1,148609.46534128228,342474.1031501637,path,0
P1,154836.40626543408,342474.1031501637,path,0
P1,161324.26457586285,342474.1031501637,path,0
P1,168083.97306979468,342474.1031501637,path,0
P1,175126.92264369086,342474.1031501637,path,0
P1,182464.98148823628,342474.1031501637,path,0
P1,190110.51508762315,342474.1031501637,path,0
P1,198076.40705683295,342474.1031501637,path,0
P1,206376.08085202906,342474.1031501637,path,0
P1,215023.52239064386,342474.1031501637,path,0
P1,224033.30361928025,342474.1031501637,path,0
P1,233420.6070691385,237991.89555269873,path,0
P1,243201.25144035128,237991.89555269873,path,0
P1,253391.71825833648,237991.89555269873,path,0
P1,264009.17964708724,237991.89555269873,path,0
P1,275071.52726620296,237991.89555269873,path,0
P1,286597.4024604193,237991.89555269873,path,0
P1,298606.2276724473,237991.89555269873,path,0
P1,311118.2391720513,237991.89555269873,path,0
P1,324154.52115652256,237991.89555269873,path,0
P1,337737.0412800081,237991.89555269873,path,0
P1,351888.6876715666,237991.89555269873,path,0
P1,366633.30750433484,237991.89555269873,path,0
P1,381995.747180791,237991.89555269873,path,0
P1,398001.89420183975,237991.89555269873,path,0
P1,414678.7207902662,237991.89555269873,path,0
P1,432054.32934207557,237991.89555269873,path,0
P1,450157.99978230405,237991.89555269873,path,0
P1,469020.23890510394,237991.89555269873,path,0
P1,488672.8317812479,928961.68040339,path,0
P1,509148.895319675,928961.68040339,path,0
P1,530482.9340733425,928961.68040339,path,0
P1,552710.898383418,928961.68040339,path,0
P1,575870.2449597918,928961.68040339,path,0
P1,600000.0,202517.08162131,path,0
