label,x,y,plot_type,plot_num
P1,0.0,15191.78930106521,path,0
P1,4707.903084251856,15191.78930106521,path,0
P1,4944.170173282873,15191.78930106521,path,0
P1,5192.294374994465,15191.78930106521,path,0
P1,5452.87074103642,15191.78930106521,path,0
P1,5726.524185848532,15191.78930106521,path,0
P1,6013.910985330867,15191.78930106521,path,0
P1,6315.720350725138,15191.78930106521,path,0
P1,6632.676081481629,15191.78930106521,path,0
P1,6965.538301075589,15191.78930106521,path,0
P1,7315.105279935928,15191.78930106521,path,0
P1,7682.215349857968,15191.78930106521,path,0
P1,8067.7489144914,28107.925461858053,path,0
P1,8472.63056072498,28107.925461858053,path,0
P1,8897.831276031513,28107.925461858053,path,0
P1,9344.37077709076,28107.925461858053,path,0
P1,9813.319955274743,28107.925461858053,path,0
P1,10305.803444860258,28107.925461858053,path,0
P1,10823.002320127654,28107.925461858053,path,0
P1,11366.156927814078,28107.925461858053,path,0
P1,11936.56986171395,28107.925461858053,path,0
P1,12535.60908656042,28107.925461858053,path,0
P1,13164.711218679407,30358.3182521891,path,0
P1,13825.384971283991,30358.3182521891,path,0
P1,14519.214772671574,30358.3182521891,path,0
P1,15247.864566001039,30358.3182521891,path,0
P1,16013.0817997625,30358.3182521891,path,0
P1,16816.701618509614,30358.3182521891,path,0
P1,17660.651263904638,30358.3182521891,path,0
P1,18546.95469663084,30358.3182521891,path,0
P1,19477.737450256598,30358.3182521891,path,0
P1,20455.231728691575,30358.3182521891,path,0
P1,21481.781759459864,30358.3182521891,path,0
P1,22559.849415628225,30358.3182521891,path,0
P1,23692.020119871944,58672.764668976604,path,0
P1,24881.009044837454,58672.764668976604,path,0
P1,26129.667624671485,58672.764668976604,path,0
P1,27440.990393332566,58672.764668976604,path,0
P1,28818.122166084653,58672.764668976604,path,0
P1,30264.365581395545,58672.764668976604,path,0
P1,31783.189021326907,58672.764668976604,path,0
P1,33378.2349294108,58672.764668976604,path,0
P1,35053.32854596059,58672.764668976604,path,0
P1,36812.487081765095,58672.764668976604,path,0
P1,38659.92935216661,58672.764668976604,path,0
P1,40600.08589462711,58672.764668976604,path,0
P1,42637.609594046524,58672.764668976604,path,0
P1,44777.38684131481,58672.764668976604,path,0
P1,47024.54925185846,58672.764668976604,path,0
P1,49384.48597228437,58672.764668976604,path,0
P1,51862.856604635424,58672.764668976604,path,0
P1,54465.604779252404,58672.764668976604,path,0
P1,57198.972408792906,58672.764668976604,path,0
P1,60069.51465759084,58672.764668976604,path,0
P1,63084.11566225668,162142.28216889926,path,0
P1,66250.00504121912,162142.28216889926,path,0
P1,69574.77523280145,162142.28216889926,path,0
P1,73066.39970341297,162142.28216889926,path,0
P1,76733.25206952228,162142.28216889926,path,0
P1,80584.12617927052,162142.28216889926,path,0
P1,84628.25720188483,162142.28216889926,path,0
P1,88875.34377546815,162142.28216889926,path,0
P1,93335.57126628062,162142.28216889926,path,0
P1,98019.63619529252,162142.28216889926,path,0
P1,102938.7718905893,162142.28216889926,path,0
P1,108104.77542714734,162142.28216889926,path,0
P1,113530.03591858817,162142.28216889926,path,0
P1,119227.56422876033,162142.28216889926,path,0
P1,125211.0241744028,314388.5212956497,path,0
P1,131494.76529372105,314388.5212956497,path,0
P1,138093.85725946008,314388.5212956497,path,0
P1,145024.12601900537,314388.5212956497,path,0
P1,152302.1917481819,314388.5212956497,path,0
P1,159945.50870977252,314388.5212956497,path,0
P1,167972.40711234408,314388.5212956497,path,0
P1,176402.13706976804,314388.5212956497,path,0
P1,185254.9147668578,314388.5212956497,path,0
P1,194551.97094183858,314388.5212956497,path,0
P1,204315.60180192033,314388.5212956497,path,0
P1,214569.22249407857,314388.5212956497,path,0
P1,225337.4232592777,221248.75125357427,path,0
P1,236646.0284048062,221248.75125357427,path,0
P1,248522.1582361492,221248.75125357427,path,0
P1,260994.2940969264,221248.75125357427,path,0
P1,274092.3466728718,221248.75125357427,path,0
P1,287847.72772366315,221248.75125357427,path,0
P1,302293.42541462777,221248.75125357427,path,0
P1,317464.08342898637,221248.75125357427,path,0
P1,333396.08405035996,221248.75125357427,path,0
P1,350127.63541479013,221248.75125357427,path,0
P1,367698.8631415206,221248.75125357427,path,0
P1,386151.9065622875,221248.75125357427,path,0
P1,405531.0197798967,221248.75125357427,path,0
P1,425882.677798448,221248.75125357427,path,0
P1,447255.68797972373,976768.4892414882,path,0
P1,469701.30709304224,976768.4892414882,path,0
P1,493273.3642392805,976768.4892414882,path,0
P1,518028.38994386623,976768.4892414882,path,0
P1,544025.7517283243,976768.4892414882,path,0
P1,571327.7964855158,976768.4892414882,path,0
P1,600000.0,181182.0374511126,path,0
