label,x,y,plot_type,plot_num
P1,0.0,34362.005647293576,path,0
P1,13118.91901729393,34362.005647293576,path,0
P1,13635.412648193838,34362.005647293576,path,0
P1,14172.240703782893,34362.005647293576,path,0
P1,14730.20375313436,34362.005647293576,path,0
P1,15310.13388383511,34362.005647293576,path,0
P1,15912.895942873782,34362.005647293576,path,0
P1,16539.388826382914,34362.005647293576,path,0
P1,17190.54682015838,34362.005647293576,path,0
P1,17867.34099295524,34362.005647293576,path,0
P1,18570.780644637893,34362.005647293576,path,0
P1,19301.914811344053,34362.005647293576,path,0
P1,20061.833829907227,34362.005647293576,path,0
P1,20851.67096387078,42249.76362156849,path,0
P1,21672.604093518323,42249.76362156849,path,0
P1,22525.857472440886,42249.76362156849,path,0
P1,23412.70355326033,42249.76362156849,path,0
P1,24334.464885231788,42249.76362156849,path,0
P1,25292.516086554948,42249.76362156849,path,0
P1,26288.285894335473,42249.76362156849,path,0
P1,27323.259295253752,42249.76362156849,path,0
P1,28398.97974011829,42249.76362156849,path,0
P1,29517.051445606427,42249.76362156849,path,0
P1,30679.141786624885,42249.76362156849,path,0
P1,31886.98378285786,42249.76362156849,path,0
P1,33142.378683210845,71276.27619663726,path,0
P1,34447.198652004445,71276.27619663726,path,0
P1,35803.389560923875,71276.27619663726,path,0
P1,37212.973890887966,71276.27619663726,path,0
P1,38678.05374816517,71276.27619663726,path,0
P1,40200.8139992344,71276.27619663726,path,0
P1,41783.525529065875,71276.27619663726,path,0
P1,43428.54862768073,71276.27619663726,path,0
P1,45138.33651004018,71276.27619663726,path,0
P1,46915.43897451301,71276.27619663726,path,0
P1,48762.506205377555,71276.27619663726,path,0
P1,50682.29272502861,71276.27619663726,path,0
P1,52677.66150178331,71276.27619663726,path,0
P1,54751.588219411955,71276.27619663726,path,0
P1,56907.16571476064,71276.27619663726,path,0
P1,59147.60859008394,138768.4549595065,path,0
P1,61476.25800696558,138768.4549595065,path,0
P1,63896.586668976546,138768.4549595065,path,0
P1,66412.20400050099,138768.4549595065,path,0
P1,69026.86152945337,138768.4549595065,path,0
P1,71744.45848191374,138768.4549595065,path,0
P1,74569.04759702476,138768.4549595065,path,0
P1,77504.8411708218,138768.4549595065,path,0
P1,80556.21733800966,138768.4549595065,path,0
P1,83727.72660105358,138768.4549595065,path,0
P1,87024.09861632143,138768.4549595065,path,0
P1,90450.24924739735,138768.4549595065,path,0
P1,94011.28789608522,138768.4549595065,path,0
P1,97712.52512203474,138768.4549595065,path,0
P1,101559.48056235335,275816.539035246,path,0
P1,105557.89116301415,275816.539035246,path,0
P1,109713.7197343356,275816.539035246,path,0
P1,114033.16384329168,275816.539035246,path,0
P1,118522.66505591325,275816.539035246,path,0
P1,123188.91854356449,275816.539035246,path,0
P1,128038.88306741924,275816.539035246,path,0
P1,133079.79135602768,275816.539035246,path,0
P1,138319.1608914496,275816.539035246,path,0
P1,143764.8051200386,275816.539035246,path,0
P1,149424.84510459696,275816.539035246,path,0
P1,155307.7216352769,275816.539035246,path,0
P1,161422.20781729024,275816.539035246,path,0
P1,167777.42215419756,327112.0697346998,path,0
P1,174382.8421462879,327112.0697346998,path,0
P1,181248.31842432966,327112.0697346998,path,0
P1,188384.08943976762,327112.0697346998,path,0
P1,195800.79673327674,327112.0697346998,path,0
P1,203509.5008044392,327112.0697346998,path,0
P1,211521.6976062145,327112.0697346998,path,0
P1,219849.3356887981,327112.0697346998,path,0
P1,228504.83401843577,327112.0697346998,path,0
P1,237501.10049776858,327112.0697346998,path,0
P1,246851.55121532464,327112.0697346998,path,0
P1,256570.1304528673,327112.0697346998,path,0
P1,266671.3314804349,327112.0697346998,path,0
P1,277170.21817008324,241401.3352817866,path,0
P1,288082.44746056607,241401.3352817866,path,0
P1,299424.29270645056,241401.3352817866,path,0
P1,311212.66794649325,241401.3352817866,path,0
P1,323465.15312746254,241401.3352817866,path,0
P1,336200.0203210294,241401.3352817866,path,0
P1,349436.2609728183,241401.3352817866,path,0
P1,363193.6142242576,241401.3352817866,path,0
P1,377492.5963494665,241401.3352817866,path,0
P1,392354.5313510734,241401.3352817866,path,0
P1,407801.58276059956,241401.3352817866,path,0
P1,423856.78669082373,241401.3352817866,path,0
P1,440544.0861894273,241401.3352817866,path,0
P1,457888.3669451443,241401.3352817866,path,0
P1,475915.4943996674,241401.3352817866,path,0
P1,494652.35232065746,241401.3352817866,path,0
P1,514126.8828933734,241401.3352817866,path,0
P1,534368.1283907195,241401.3352817866,path,0
P1,555406.2744838451,590436.9171916525,path,0
P1,577272.6952578885,590436.9171916525,path,0
P1,600000.0,215725.22953544738,path,0
