label,x,y,plot_type,plot_num
P1,0.0,25986.3229645863,path,0
P1,6196.905830192769,25986.3229645863,path,0
P1,6489.859036237613,25986.3229645863,path,0
P1,6796.661344283299,25986.3229645863,path,0
P1,7117.967458297123,25986.3229645863,path,0
P1,7454.463032793556,25986.3229645863,path,0
P1,7806.866135993804,25986.3229645863,path,0
P1,8175.928782154939,25986.3229645863,path,0
P1,8562.438536338517,25986.3229645863,path,0
P1,8967.220195043225,25986.3229645863,path,0
P1,9391.137546287895,25986.3229645863,path,0
P1,9835.09521290094,25986.3229645863,path,0
P1,10300.04058294959,25986.3229645863,path,0
P1,10786.96583142851,26745.996166388588,path,0
P1,11296.910037521904,26745.996166388588,path,0
P1,11830.961401957316,26745.996166388588,path,0
P1,12390.259569182876,26745.996166388588,path,0
P1,12975.998059323369,26745.996166388588,path,0
P1,13589.426815104896,26745.996166388588,path,0
P1,14231.85486918312,26745.996166388588,path,0
P1,14904.653137567075,26745.996166388588,path,0
P1,15609.257345099591,26745.996166388588,path,0
P1,16347.171089237236,26745.996166388588,path,0
P1,17119.969048667685,26745.996166388588,path,0
P1,17929.300343611645,42381.03662716072,path,0
P1,18776.892054980053,42381.03662716072,path,0
P1,19664.552909896294,42381.03662716072,path,0
P1,20594.177141448214,42381.03662716072,path,0
P1,21567.748530906465,42381.03662716072,path,0
P1,22587.3446410351,42381.03662716072,path,0
P1,23655.141249528217,42381.03662716072,path,0
P1,24773.416992033304,42381.03662716072,path,0
P1,25944.55822466943,42381.03662716072,path,0
P1,27171.064116416637,42381.03662716072,path,0
P1,28455.55198224348,42381.03662716072,path,0
P1,29800.7628683535,42381.03662716072,path,0
P1,31209.567401469136,42381.03662716072,path,0
P1,32684.971914635447,42381.03662716072,path,0
P1,34230.12486261566,42381.03662716072,path,0
P1,35848.32354056888,42381.03662716072,path,0
P1,37543.02112034731,79203.96014995899,path,0
P1,39317.83401942809,79203.96014995899,path,0
P1,41176.549618204925,79203.96014995899,path,0
P1,43123.13434210777,79203.96014995899,path,0
P1,45161.742125797464,79203.96014995899,path,0
P1,47296.723277497695,79203.96014995899,path,0
P1,49532.6337623804,79203.96014995899,path,0
P1,51874.244924814826,79203.96014995899,path,0
P1,54326.55367022742,79203.96014995899,path,0
P1,56894.79312829988,79203.96014995899,path,0
P1,59584.44382026063,79203.96014995899,path,0
P1,62401.24535409984,79203.96014995899,path,0
P1,65351.20867266554,79203.96014995899,path,0
P1,68440.62888077725,79203.96014995899,path,0
P1,71676.0986787305,79203.96014995899,path,0
P1,75064.52243085769,193159.9046510809,path,0
P1,78613.13089916822,193159.9046510809,path,0
P1,82329.49667350786,193159.9046510809,path,0
P1,86221.55033116564,193159.9046510809,path,0
P1,90297.59736041118,193159.9046510809,path,0
P1,94566.33588407795,193159.9046510809,path,0
P1,99036.8752210122,193159.9046510809,path,0
P1,103718.75532499893,193159.9046510809,path,0
P1,108621.96714264467,193159.9046510809,path,0
P1,113756.97393366214,193159.9046510809,path,0
P1,119134.73359905135,193159.9046510809,path,0
P1,124766.72206482646,193159.9046510809,path,0
P1,130664.95777118705,193159.9046510809,path,0
P1,136842.02731939292,297382.4509414914,path,0
P1,143311.11233107292,297382.4509414914,path,0
P1,150086.0175772826,297382.4509414914,path,0
P1,157181.2004373391,297382.4509414914,path,0
P1,164611.80175029516,297382.4509414914,path,0
P1,172393.67812489023,297382.4509414914,path,0
P1,180543.43577692445,297382.4509414914,path,0
P1,189078.46596626597,297382.4509414914,path,0
P1,198016.98210910932,297382.4509414914,path,0
P1,207378.05864468482,297382.4509414914,path,0
P1,217181.67173935493,297382.4509414914,path,0
P1,227448.7419149629,297382.4509414914,path,0
P1,238201.178692396,240234.9671059791,path,0
P1,249461.92734563604,240234.9671059791,path,0
P1,261255.01786606375,240234.9671059791,path,0
P1,273605.616241509,240234.9671059791,path,0
P1,286540.0781594711,240234.9671059791,path,0
P1,300086.00524911116,240234.9671059791,path,0
P1,314272.30398203584,240234.9671059791,path,0
P1,329129.24735756114,240234.9671059791,path,0
P1,344688.5395040944,240234.9671059791,path,0
P1,360983.38333448675,240234.9671059791,path,0
P1,378048.55139973445,240234.9671059791,path,0
P1,395920.4600922239,240234.9671059791,path,0
P1,414637.2473568707,240234.9671059791,path,0
P1,434238.8540759814,240234.9671059791,path,0
P1,454767.10930151574,240234.9671059791,path,0
P1,476265.81951662316,911196.1769745837,path,0
P1,498780.86211694457,911196.1769745837,path,0
P1,522360.28331115434,911196.1769745837,path,0
P1,547054.4006496673,911196.1769745837,path,0
P1,572915.9104002964,911196.1769745837,path,0
P1,600000.0,197948.3192612417,path,0
